Timestamp,Open,High,Low,Close,Volume
2017-08-28 12-AM,348.13,351,345.83,345.87,240.05
2017-08-28 01-AM,345.87,348,343.57,347.87,103
2017-08-28 02-AM,347.87,350.85,343.76,350.84,98.01
2017-08-28 03-AM,350.84,350.84,343.44,343.44,294.71
2017-08-28 04-AM,343.44,343.69,331.95,338.54,564.03
2017-08-28 05-AM,338.54,340.41,333.79,336.01,161.15
2017-08-28 06-AM,336.01,340.18,336.01,338.26,223.97
2017-08-28 07-AM,338.26,341.33,336.65,338.77,166.4
2017-08-28 08-AM,338.77,341.92,338.31,339.5,167.49
2017-08-28 09-AM,339.5,340.51,336.54,340.48,118.87
2017-08-28 10-AM,340.48,340.7,337.13,339.81,124.57
2017-08-28 11-AM,339.81,342.86,338.77,341.9,221.64
2017-08-28 12-PM,341.9,344.86,339.34,341.76,100.76
2017-08-28 01-PM,341.76,347.41,341.64,341.96,181.25
2017-08-28 02-PM,341.96,345.18,341.65,342.95,100.9
2017-08-28 03-PM,342.95,345.89,341.83,341.83,199.88
2017-08-28 04-PM,341.83,345.88,340.66,343.2,200.37
2017-08-28 05-PM,343.2,344.78,340.49,340.49,160.23
2017-08-28 06-PM,340.49,345.69,340.49,345,169.95
2017-08-28 07-PM,345,347.42,343.37,344.3,216.77
2017-08-28 08-PM,344.3,346.2,342.2,342.29,95.24
2017-08-28 09-PM,342.29,347.42,342.16,346.51,182.38
2017-08-28 10-PM,346.51,348.5,345.31,348.49,103.75
2017-08-28 11-PM,348.49,348.49,345.28,346,34.82
2017-08-29 12-AM,346,349.55,346,348.98,46.56
2017-08-29 01-AM,348.98,351.94,347.06,349.98,60.24
2017-08-29 02-AM,349.98,350.99,347.38,348,29.3
2017-08-29 03-AM,348,353.23,348,350.03,135.99
2017-08-29 04-AM,350.03,351.73,350.02,351.68,11.12
2017-08-29 05-AM,351.68,355,351.6,355,23.24
2017-08-29 06-AM,355,355.79,350.72,354.93,69.61
2017-08-29 07-AM,354.93,360.79,352.32,354.18,233.47
2017-08-29 08-AM,354.18,357.49,354.01,355.22,44.19
2017-08-29 09-AM,355.22,362.99,355.22,362.99,87.64
2017-08-29 10-AM,362.99,367.13,360.13,362.2,177.78
2017-08-29 11-AM,362.2,365.29,356.74,356.75,135.35
2017-08-29 12-PM,356.75,364.71,356.75,358.42,118.75
2017-08-29 01-PM,358.42,365.46,358.42,364.35,101.31
2017-08-29 02-PM,364.35,365.43,361.31,362.17,329.49
2017-08-29 03-PM,362.17,367.4,362.04,364.57,149.85
2017-08-29 04-PM,364.57,369.41,362.79,368.16,173.49
2017-08-29 05-PM,368.16,373.66,366.94,370.43,209.92
2017-08-29 06-PM,370.43,373.52,367.54,368.9,122.68
2017-08-29 07-PM,368.9,373.42,365.65,367.44,168.72
2017-08-29 08-PM,367.44,374.13,367.36,370.77,265.69
2017-08-29 09-PM,370.77,376.76,370.77,376.76,161.95
2017-08-29 10-PM,376.76,377.6,373.52,374.51,41.61
2017-08-29 11-PM,374.51,377.49,374.51,374.7,2.81
2017-08-30 12-AM,374.7,374.7,367.37,371.6,147.66
2017-08-30 01-AM,371.6,377.8,371,375.68,38.57
2017-08-30 02-AM,375.68,377.11,371.78,374.9,95.21
2017-08-30 03-AM,374.9,377.27,371.8,373,60.42
2017-08-30 04-AM,373,380.81,372.92,380.81,59.55
2017-08-30 05-AM,380.81,381.13,376.41,381.13,36.37
2017-08-30 06-AM,381.13,393.71,380.81,385.5,147.79
2017-08-30 07-AM,385.5,392,378.14,378.14,177.41
2017-08-30 08-AM,378.14,384.33,374.3,377.23,51.28
2017-08-30 09-AM,377.23,377.23,365.65,365.65,153.22
2017-08-30 10-AM,365.65,377.56,362.05,371.62,906.48
2017-08-30 11-AM,371.62,379,371.62,375.9,187.93
2017-08-30 12-PM,375.9,385.33,370.49,382.01,321.8
2017-08-30 01-PM,382.01,382.3,377.8,380.43,253.34
2017-08-30 02-PM,380.43,380.7,374.22,376.2,213.77
2017-08-30 03-PM,376.2,380.89,376.1,379.38,229.16
2017-08-30 04-PM,379.38,383.64,378.72,383.18,180.76
2017-08-30 05-PM,383.18,386.96,382.03,384.95,208.71
2017-08-30 06-PM,384.95,389.8,382.05,384.66,141.42
2017-08-30 07-PM,384.66,387.41,383.38,383.38,127.1
2017-08-30 08-PM,383.38,387.29,382.02,385,169.82
2017-08-30 09-PM,385,386.11,380.74,382,131.16
2017-08-30 10-PM,382,386,381.99,385,139.68
2017-08-30 11-PM,385,386.25,381.99,385.93,153.24
2017-08-31 12-AM,385.93,385.93,380.69,381.98,145.45
2017-08-31 01-AM,381.98,384.35,379.42,380.56,158.95
2017-08-31 02-AM,380.56,382.6,377.78,382.52,188.88
2017-08-31 03-AM,382.52,383.8,381.03,383.51,175.97
2017-08-31 04-AM,383.51,385.94,382.47,385.5,223.85
2017-08-31 05-AM,385.5,385.91,381.4,382.16,98.69
2017-08-31 06-AM,382.16,383.41,379.21,379.99,90.78
2017-08-31 07-AM,379.99,383.14,379.99,383.14,60.31
2017-08-31 08-AM,383.14,383.41,379,381.87,126.59
2017-08-31 09-AM,381.87,383.39,378.85,379.2,251.8
2017-08-31 10-AM,379.2,385.88,379.2,383.41,225.88
2017-08-31 11-AM,383.41,387.42,382.01,387.42,163.46
2017-08-31 12-PM,387.42,387.42,383.48,387.41,256.75
2017-08-31 01-PM,387.41,389.13,385.95,386.49,125.82
2017-08-31 02-PM,386.49,389.36,386.48,386.92,301.28
2017-08-31 03-PM,386.92,388.23,383.48,383.76,213.03
2017-08-31 04-PM,383.76,387.39,383.47,386.69,213.58
2017-08-31 05-PM,386.69,386.81,383.13,385.67,185.45
2017-08-31 06-PM,385.67,386.8,383.13,384.06,256.23
2017-08-31 07-PM,384.06,386.5,383.19,384.45,210.67
2017-08-31 08-PM,384.45,388.25,383.19,384.42,180.94
2017-08-31 09-PM,384.42,388.06,384.42,384.42,152.51
2017-08-31 10-PM,384.42,388.25,384.42,384.59,181.45
2017-08-31 11-PM,384.59,387.79,384.33,384.79,186.99
2017-09-01 12-AM,384.79,388.74,384.79,388.74,162.75
2017-09-01 01-AM,388.74,394.06,387.53,391.37,248.73
2017-09-01 02-AM,391.37,394.39,389.46,390.88,198.29
2017-09-01 03-AM,390.88,393.13,390.86,390.86,141.56
2017-09-01 04-AM,390.86,394.27,387.64,390.33,134.45
2017-09-01 05-AM,390.33,390.33,384.88,384.88,203.48
2017-09-01 06-AM,384.88,388.62,383.18,384.52,85.08
2017-09-01 07-AM,384.52,390.56,384,388.4,312.34
2017-09-01 08-AM,388.4,393.08,388.16,389.68,263.3
2017-09-01 09-AM,389.68,392,387.46,389.14,248.33
2017-09-01 10-AM,389.14,389.88,387.46,389.88,94.22
2017-09-01 11-AM,389.88,391.9,387.46,389.64,251.55
2017-09-01 12-PM,389.64,391.2,387.01,388.8,204.92
2017-09-01 01-PM,388.8,391,388.8,390.5,161.67
2017-09-01 02-PM,390.5,391.06,386.65,388.54,249.06
2017-09-01 03-PM,388.54,391.06,385.88,387.01,207.02
2017-09-01 04-PM,387.01,391.47,386.05,388.36,273.61
2017-09-01 05-PM,388.36,392.3,388.35,392.29,185.92
2017-09-01 06-PM,392.29,393.4,388.37,388.37,76.63
2017-09-01 07-PM,388.37,391.07,387.11,388.08,256.58
2017-09-01 08-PM,388.08,394.02,388.08,388.49,83.78
2017-09-01 09-PM,388.49,392.41,388.08,388.13,16.97
2017-09-01 10-PM,388.13,394.02,388.1,390.85,17.72
2017-09-01 11-PM,390.85,391.4,388.34,388.46,78.89
2017-09-02 12-AM,388.46,394.32,388.46,394.32,53.61
2017-09-02 01-AM,394.32,394.32,382.72,384.47,261.59
2017-09-02 02-AM,384.47,387.11,382.05,382.68,196.13
2017-09-02 03-AM,382.68,384.47,373.66,378.52,373.04
2017-09-02 04-AM,378.52,379.6,375.71,375.75,260.78
2017-09-02 05-AM,375.75,377.5,347.61,347.61,537.86
2017-09-02 06-AM,347.61,368.8,347,367.6,735.85
2017-09-02 07-AM,367.6,375,360.92,363.7,312.95
2017-09-02 08-AM,363.7,364.84,351.62,355.42,281.1
2017-09-02 09-AM,355.42,361.52,351.59,351.6,217.82
2017-09-02 10-AM,351.6,360.11,350.42,356.58,445.78
2017-09-02 11-AM,356.58,360.1,354.42,357,283.37
2017-09-02 12-PM,357,360.28,350.6,351.92,284.56
2017-09-02 01-PM,351.92,357.58,351.91,353.09,205.33
2017-09-02 02-PM,353.09,355.76,332.15,335.32,540.95
2017-09-02 03-PM,335.32,345.01,327.09,341.72,489.95
2017-09-02 04-PM,341.72,342.8,329.73,336.97,485.73
2017-09-02 05-PM,336.97,344.64,332.31,341.63,309.96
2017-09-02 06-PM,341.63,345.27,337.46,339.29,234.05
2017-09-02 07-PM,339.29,341.47,334.93,336.18,230.55
2017-09-02 08-PM,336.18,338.47,325.63,325.63,443.94
2017-09-02 09-PM,325.63,331.08,320.08,324,231.8
2017-09-02 10-PM,324,340.1,324,329.72,229.43
2017-09-02 11-PM,329.72,343.15,329.72,343.14,273.57
2017-09-03 12-AM,343.14,351.63,342.73,347.8,238.84
2017-09-03 01-AM,347.8,352.67,345.62,347.26,312.6
2017-09-03 02-AM,347.26,349,340.2,347.48,299.48
2017-09-03 03-AM,347.48,352.48,345.39,348.85,134.87
2017-09-03 04-AM,348.85,359.01,348.84,355.21,165.03
2017-09-03 05-AM,355.21,365.73,353.32,363.55,126.62
2017-09-03 06-AM,363.55,367.28,356,356.01,146.18
2017-09-03 07-AM,356.01,360.99,354,357.81,230.21
2017-09-03 08-AM,357.81,363.45,354,356,301.18
2017-09-03 09-AM,356,356,341.52,344,416.42
2017-09-03 10-AM,344,349.38,339.79,340.42,230.73
2017-09-03 11-AM,340.42,344.08,334.75,336.54,186.28
2017-09-03 12-PM,336.54,343.12,330.07,343,270.79
2017-09-03 01-PM,343,348.22,320.08,326.41,502.94
2017-09-03 02-PM,326.41,331.29,320.17,325.3,374.34
2017-09-03 03-PM,325.3,337.34,321.92,329.34,361.66
2017-09-03 04-PM,329.34,337.48,328.3,332.02,115.03
2017-09-03 05-PM,332.02,347.73,332.02,343.99,187.94
2017-09-03 06-PM,343.99,345.29,337.35,345.29,90.87
2017-09-03 07-PM,345.29,345.29,340.33,343.03,22.67
2017-09-03 08-PM,343.03,347.68,342.37,342.37,106.2
2017-09-03 09-PM,342.37,345.77,337.35,341.71,68.26
2017-09-03 10-PM,341.71,346.71,341.12,341.38,71.36
2017-09-03 11-PM,341.38,346.65,337.58,341.77,52.05
2017-09-04 12-AM,341.77,344.55,333.01,333.09,69.85
2017-09-04 01-AM,333.09,338.29,333.09,335.65,81.46
2017-09-04 02-AM,335.65,339.77,333.18,335.44,121.72
2017-09-04 03-AM,335.44,335.44,328.27,329.62,66.52
2017-09-04 04-AM,329.62,339.26,327.35,330,178.59
2017-09-04 05-AM,330,338.97,329.04,334.99,172.24
2017-09-04 06-AM,334.99,334.99,328.19,333.3,181.69
2017-09-04 07-AM,333.3,335.5,270.38,275.01,754.65
2017-09-04 08-AM,275.01,309.8,270,302.37,963.51
2017-09-04 09-AM,302.37,314.27,282.32,310.11,489.35
2017-09-04 10-AM,310.11,314.27,304.55,305.1,300.53
2017-09-04 11-AM,305.1,305.1,286.01,289.93,362.15
2017-09-04 12-PM,289.93,289.99,273.02,280.03,296.07
2017-09-04 01-PM,280.03,298.18,273.26,293.81,267
